path,file_size_bytes,total_sheets,has_vba,domain,project_number,status
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2123-04 Riser Stackup.xls,165888,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2123-05 Riser Stackup.xls,167936,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2123-06 Riser Stackup.xls,168960,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2123-07 Riser Stackup.xls,168960,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2124-01 (PIP Riser Stackup with 2 mixed aircans and relayed jumpers with endfittings).xls,313856,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2124-02 (PIP Riser Stackup with 2 mixed aircans and relayed jumpers with endfittings).xls,316416,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2125-01 (PIP Riser Stackup with 2 mixed aircans and 6in jumper with endfittings).xls,312832,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2126-01 SHEAR7 Input Files for VIV Fatigue Analysis.xls,539648,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2127-01(Drilquip Aircan Setdown curve) (CHECKED).xls,45568,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2128-02 (Installation Models).xls,2910208,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2129-01 (Tension Distribution Parameter Calculations).xls,3692032,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2130-01 (Installation Load Files).xlsx,29875,3,False,riser,3824,ok
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2131-01 (PIP Riser Stackup with 2 mixed aircans, 700ft 6in & 150ft 4in jumpers).xls",315904,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2132-01 (PIP Riser Stackup with 2 mixed aircans, 530ft 6in & 320ft 4in jumpers).xls",314880,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2133-01 (Wall Thickness Sizing).xls,337408,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2133-2 (Wall Thickness Sizing).xls,353792,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2134-01 (PIP Riser Stackup with 2 mixed aircans, 700ft 6in & 320ft 4in jumpers).xls",335872,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2134-02 (PIP Riser Stackup with 2 mixed aircans, 700ft 6in & 320ft 4in jumpers GA).xls",335872,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2135-01 (Quantity of N2 required for displacing water ).xls,24064,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2136-1 VM Stress For Inner Pipe.xls,2153984,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2136-2 VM Stress For Inner Pipe.xls,2221056,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2136-3 VM Stress For Inner Pipe.xls,2200064,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2136-4 VM Stress For Inner Pipe.xls,2200064,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2136-5 VM Stress For Inner Pipe (Test Pressure).xls,2233344,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2137-1 (Aircan Clamp Stress Calcs).xls,98816,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2138-1 (Flexible Clamp Friction Calcs).xls,69120,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2139-1 (Inner Riser Preload Calcs).xls,81920,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2139-2 (Inner Riser Preload Calcs).xls,3253248,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2140-1 Riser Deflection at 10yr Loop.xls,7113216,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2141-1 Toisa Pisces RAO Data.xls,908800,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2142-1 Weight Budget (Proposed 2000ft extra flexible).xls,1247744,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2143-1 (PIP Riser Stackup with 35ft SMB aircan chain, 1020ft 6in jumper).xls",347648,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2143-2 (PIP Riser Stackup with 35ft SMB aircan chain, 1020ft 6in jumper).xls",347136,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2143-3 (PIP Riser Stackup,enhanced gooseNeck, 35ft SMB aircan chain, 1020ft 6in jumper).xls",349184,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2144-01 (SBM Aircan Ballasting Calculation) (DRAFT).xls,43677184,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2145-1 (SBM Aircan Deballasting Calculation) (DRAFT).xls,37058560,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2146-01 (Toisa Pisces RAOs - DNV).xls,1461248,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2146-01 (Toisa Pisces RAOs - DNV)_AL.xls,1513984,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2146-02 (Toisa Pisces RAOs - Ultramarine).xls,985088,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2146-03 (Toisa Pisces RAOs - Ultramarine).xls,1021952,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2147-01 (Upper Assembly Installation Padeye Sizing) (CHECKED).xls,976384,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2147-02 (Upper Assembly Installation Padeye Sizing) (CHECKED).xls,952320,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2149-01 (Aircan Installation Modeling - Helix Express).xls,4933120,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2150-1 (FLEXCOM Environmental Loading Inputs for Installation Analysis).xls,68096,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2150-2 (FLEXCOM Environmental Loading Inputs for Installation Analysis).xls,96768,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2151-1 (West Sirius RAO Conversion).xls,1044992,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2152-1 (Helix Express RAO Conversion).xls,2355712,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2153-1 (FLEXCOM Models for West Sirius Aircan Keel Hauling).xls,116224,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2154-2 Upper Flexible Forging-Plate Bolting.xls,283648,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2155-1 20Te Lift Lug.xls,100864,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2156-3 URA Clamp Capacity.xls,213504,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2157-3 LRA Clamp Capacity.xls,210944,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2158-1 (PIP Riser Stackup with dist 300ft for revolving wv, 1020ft 6in jumper).xls",347136,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2159-1 (PIP Riser Stackup with dist 700ft for revolving wv, 1020ft 6in jumper).xls",347136,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2160-1 (Dril-Quip Aircan Loss in Buoyancy with Tilt).xls,271872,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2160-2 (Dril-Quip Aircan Loss in Buoyancy with Tilt) (CHECKED).xls,279040,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2161-01 (Aircan Tendon Connection Modeling - West Sirius).xls,247296,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2162-01 (Pullover Line Catenary Solution).xls,4204032,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2162-02 (Pullover Line Catenary Solution) IntermediateStep.xls,4204032,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2162-02 (Pullover Line Catenary Solution).xls,4218368,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2163-1 (Rigging Loads for Lifting Riser Componenets on West Sirius).xls,32256,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2164-1 (Point Load on Dril-Quip Aircan) (DRAFT).xls,53248,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2165-1 (PIP Riser Stackup with any dist for revolving wv, 1020ft 6in jumper)-FOR CHECK.xls",360960,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
"/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2165-1 (PIP Riser Stackup with any dist for revolving wv, 1020ft 6in jumper).xls",360448,0,False,jumper,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2166-01 Transit Analysis LOD File Preparation.xls,117248,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2167-01 (Drillquip Aircan Installation - Horizontal Lowering - Helix Express).xls,8073216,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2167-02 (Drillquip Aircan Lowering - Helix Express).xls,9168896,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2168-01 (PIP Free Standing Containment Riser Shear7 Model Transit Analysis).xls,163840,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/3824-containment-riser/CAL/2100 PIP Free Standing Containment Riser/3824-CAL-2168-02 (PIP Free Standing Containment Riser Shear7 Model Transit Analysis (N2 Filled)).xls,163840,0,False,riser,3824,"ok (valid BIFF binary, xlrd needed for details)"
